934674717	0	0	934674717
723401842	0	0	723401842
498850555	2	0	1995402220
377776658	0	0	377776658
33732671	2	0	134930684
37209792	0	0	37209792
113052503	3	0	904420024
226336083	1	0	452672166
58790651	3	0	470325208
128551606	0	0	128551606
1113648021	0	0	1113648021
303304357	0	0	303304357
19993289	2	0	79973156
29720961	5	0	951070752
9315024	1	0	18630048
1870647584	0	0	1870647584
359845520	0	0	359845520
1426206964	0	0	1426206964
413631288	0	0	413631288
960860426	0	0	960860426
1066823766	0	0	1066823766
129432404	2	0	517729616
1402888954	0	0	1402888954
1833096128	0	0	1833096128
1658060066	0	0	1658060066
952511919	1	0	1905023838
984101223	0	0	984101223
787803688	0	0	787803688
460668487	0	0	460668487
820694488	1	0	1641388976
109170883	1	0	218341766
115526764	2	0	462107056
716508636	0	0	716508636
1621021789	0	0	1621021789
874576505	1	0	1749153010
440991629	2	0	1763966516
2063896030	0	0	2063896030
589296520	0	0	589296520
466593292	0	0	466593292
747427923	0	0	747427923
1067206684	0	0	1067206684
1534047034	0	0	1534047034
1206264748	0	0	1206264748
768595039	1	0	1537190078
398546058	1	0	797092116
464208920	0	0	464208920
391048426	2	0	1564193704
455423517	0	0	455423517
254595686	1	0	509191372
653170508	0	0	653170508
148655585	1	0	297311170
500569337	1	0	1001138674
263382237	1	0	526764474
136338532	3	0	1090708256
1070497286	1	0	2140994572
416623039	0	0	416623039
165522516	1	0	331045032
424159365	1	0	848318730
899804434	1	0	1799608868
14879349	1	0	29758698
215870564	2	0	863482256
66374933	4	0	1061998928
36341238	0	0	36341238
286569749	1	0	573139498
2122702395	0	0	2122702395
663591240	0	0	663591240
9334572	6	0	597412608
39008385	3	0	312067080
1066770839	1	0	2133541678
444795961	0	0	444795961
259529125	3	0	2076233000
1395596648	0	0	1395596648
784709051	1	0	1569418102
119642904	2	0	478571616
876483040	0	0	876483040
498265130	0	0	498265130
1364561574	0	0	1364561574
722508946	0	0	722508946
807931956	1	0	1615863912
265888804	1	0	531777608
39573840	4	0	633181440
200036426	1	0	400072852
473453130	2	0	1893812520
252271666	3	0	2018173328
681915510	1	0	1363831020
294233983	0	0	294233983
258349791	1	0	516699582
1819977262	0	0	1819977262
8955464	2	0	35821856
376256877	0	0	376256877
507920492	2	0	2031681968
360074183	0	0	360074183
447468527	0	0	447468527
1852805430	0	0	1852805430
99939560	2	0	399758240
318827859	0	0	318827859
185944393	0	0	185944393
742572567	1	0	1485145134
181129861	1	0	362259722
521048219	0	0	521048219
35695686	4	0	571130976
216693125	2	0	866772500
1642374216	0	0	1642374216
1190976142	0	0	1190976142
132057442	1	0	264114884
59397589	2	0	237590356
455012319	1	0	910024638
972983790	1	0	1945967580
1773644254	0	0	1773644254
888598355	0	0	888598355
574588723	0	0	574588723
809454223	0	0	809454223
120261488	3	0	962091904
604927172	1	0	1209854344
321409055	0	0	321409055
68152680	0	0	68152680
439194867	2	0	1756779468
607225709	0	0	607225709
329039770	0	0	329039770
1995306708	0	0	1995306708
286513678	2	0	1146054712
928582400	0	0	928582400
1880517387	0	0	1880517387
740636616	0	0	740636616
906182921	1	0	1812365842
284772712	2	0	1139090848
391271340	2	0	1565085360
40193980	2	0	160775920
1683527646	0	0	1683527646
568646271	0	0	568646271
1067507530	1	0	2135015060
524251539	2	0	2097006156
794475593	1	0	1588951186
158699447	3	0	1269595576
1610811601	0	0	1610811601
159770105	3	0	1278160840
571871942	1	0	1143743884
1363942524	0	0	1363942524
565968080	1	0	1131936160
526827127	1	0	1053654254
104199576	0	0	104199576
677425330	1	0	1354850660
965931288	1	0	1931862576
320268208	2	0	1281072832
2012756699	0	0	2012756699
1040825650	0	0	1040825650
867865465	0	0	867865465
1673119974	0	0	1673119974
116652704	2	0	466610816
13795912	0	0	13795912
1679307144	0	0	1679307144
459223391	2	0	1836893564
539304429	0	0	539304429
1996376939	0	0	1996376939
385353972	1	0	770707944
668706722	0	0	668706722
291366555	1	0	582733110
569681748	0	0	569681748
34624480	1	0	69248960
1119058614	0	0	1119058614
2023518406	0	0	2023518406
1401961367	0	0	1401961367
654523297	1	0	1309046594
1432555663	0	0	1432555663
111495825	1	0	222991650
645880385	1	0	1291760770
754435187	1	0	1508870374
503887103	2	0	2015548412
181967913	2	0	727871652
50157136	5	0	1605028352
2056031659	0	0	2056031659
1577187163	0	0	1577187163
219627459	3	0	1757019672
1149043326	0	0	1149043326
527159374	1	0	1054318748
1992093961	0	0	1992093961
1510928314	0	0	1510928314
1308638698	0	0	1308638698
240321686	2	0	961286744
1537408462	0	0	1537408462
268733293	0	0	268733293
525895851	0	0	525895851
276179703	1	0	552359406
93534563	2	0	374138252
1014615670	0	0	1014615670
445105312	0	0	445105312
1222946031	0	0	1222946031
752494	2	0	3009976
110373628	4	0	1765978048
342455203	1	0	684910406
475336944	1	0	950673888
41695920	5	0	1334269440
1550687701	0	0	1550687701
740917980	1	0	1481835960
152854602	0	0	152854602
81963601	2	0	327854404
1337600826	0	0	1337600826
1395822818	0	0	1395822818
64206818	2	0	256827272
414723349	2	0	1658893396
1581028894	0	0	1581028894
1638064636	0	0	1638064636
1416842401	0	0	1416842401
254609430	1	0	509218860
2086333152	0	0	2086333152
733025826	0	0	733025826
318306864	0	0	318306864
554055142	0	0	554055142
288696695	0	0	288696695
200331612	3	0	1602652896
1718501589	0	0	1718501589
320079750	1	0	640159500
2118735468	0	0	2118735468
333421629	2	0	1333686516
29304115	3	0	234432920
2013691697	0	0	2013691697
551537675	1	0	1103075350
213001538	3	0	1704012304
259364338	2	0	1037457352
701044724	0	0	701044724
639274421	1	0	1278548842
52543595	2	0	210174380
1507209072	0	0	1507209072
1091055272	0	0	1091055272
886591988	0	0	886591988
158606753	1	0	317213506
1182903	2	0	4731612
212933291	1	0	425866582
107148935	1	0	214297870
308072513	1	0	616145026
81929301	0	0	81929301
221131879	0	0	221131879
46124276	2	0	184497104
138986189	0	0	138986189
1956537675	0	0	1956537675
415652484	1	0	831304968
930802649	0	0	930802649
588121945	1	0	1176243890
1006485894	0	0	1006485894
1065078247	0	0	1065078247
756764760	1	0	1513529520
930110372	0	0	930110372
875715681	0	0	875715681
343105603	0	0	343105603
1714593739	0	0	1714593739
361114736	1	0	722229472
19247600	6	0	1231846400
96539999	1	0	193079998
150542070	3	0	1204336560
128040	10	0	131112960
1813108828	0	0	1813108828
2144422926	0	0	2144422926
1501710622	0	0	1501710622
1181747980	0	0	1181747980
614868340	1	0	1229736680
373525381	2	0	1494101524
19708120	3	0	157664960
79179315	4	0	1266869040
1294904987	0	0	1294904987
963953920	1	0	1927907840
263541105	0	0	263541105
781442486	0	0	781442486
12652082	0	0	12652082
1118337150	0	0	1118337150
272194933	1	0	544389866
257526903	3	0	2060215224
1321423193	0	0	1321423193
643660899	1	0	1287321798
335409031	0	0	335409031
193561026	2	0	774244104
669554955	0	0	669554955
1684099356	0	0	1684099356
1092014302	0	0	1092014302
17004506	5	0	544144192
307581412	2	0	1230325648
952947911	1	0	1905895822
179135369	1	0	358270738
405684144	1	0	811368288
1158592741	0	0	1158592741
406508689	2	0	1626034756
1253704373	0	0	1253704373
129467205	4	0	2071475280
734318551	1	0	1468637102
803018493	0	0	803018493
21890834	4	0	350253344
959313843	0	0	959313843
622653979	1	0	1245307958
2065085077	0	0	2065085077
1244062307	0	0	1244062307
276879225	2	0	1107516900
1094634442	0	0	1094634442
1695445729	0	0	1695445729
1683479476	0	0	1683479476
250586512	0	0	250586512
909848159	1	0	1819696318
266979136	0	0	266979136
402110487	2	0	1608441948
1070437499	1	0	2140874998
23634859	6	0	1512630976
1292449197	0	0	1292449197
464816169	2	0	1859264676
256877647	2	0	1027510588
422414454	1	0	844828908
6203464	6	0	397021696
375483113	0	0	375483113
73895345	0	0	73895345
60139920	3	0	481119360
125245	8	0	32062720
252924968	2	0	1011699872
556797458	1	0	1113594916
324105813	2	0	1296423252
101385526	4	0	1622168416
1864700405	0	0	1864700405
1433034690	0	0	1433034690
138585989	0	0	138585989
1367032658	0	0	1367032658
211059704	1	0	422119408
433186808	0	0	433186808
736959966	1	0	1473919932
420730293	0	0	420730293
105639733	1	0	211279466
1830288535	0	0	1830288535
424795410	1	0	849590820
742829199	0	0	742829199
22304126	6	0	1427464064
1052677376	1	0	2105354752
225523271	1	0	451046542
763768219	1	0	1527536438
46206192	0	0	46206192
302448945	1	0	604897890
1402047710	0	0	1402047710
81311061	0	0	81311061
268227471	2	0	1072909884
1674136397	0	0	1674136397
1005043740	1	0	2010087480
84615965	1	0	169231930
108563395	2	0	434253580
1593426664	0	0	1593426664
961382193	1	0	1922764386
1879301607	0	0	1879301607
1976721740	0	0	1976721740
2109513832	0	0	2109513832
31747862	3	0	253982896
215333897	1	0	430667794
1102337606	0	0	1102337606
1283144357	0	0	1283144357
897517094	1	0	1795034188
635716180	1	0	1271432360
977640044	0	0	977640044
202376531	0	0	202376531
1310336021	0	0	1310336021
884593256	0	0	884593256
163506614	0	0	163506614
771561989	1	0	1543123978
1812054119	0	0	1812054119
893374549	0	0	893374549
686420977	1	0	1372841954
274246053	1	0	548492106
1596875946	0	0	1596875946
12063527	4	0	193016432
1010477974	1	0	2020955948
955297947	0	0	955297947
865139596	1	0	1730279192
102288847	0	0	102288847
1138650730	0	0	1138650730
622429071	0	0	622429071
1653463825	0	0	1653463825
1915074751	0	0	1915074751
123748856	1	0	247497712
3458906	1	0	6917812
913736454	0	0	913736454
2121966931	0	0	2121966931
753440966	0	0	753440966
638991852	0	0	638991852
1866571374	0	0	1866571374
256594201	0	0	256594201
251234372	3	0	2009874976
23402066	6	0	1497732224
572084409	0	0	572084409
1323232955	0	0	1323232955
1703710847	0	0	1703710847
83151726	3	0	665213808
21395889	4	0	342334224
780736264	1	0	1561472528
1031746077	0	0	1031746077
397295209	1	0	794590418
1524725207	0	0	1524725207
1948319000	0	0	1948319000
1791649351	0	0	1791649351
141065578	1	0	282131156
1037192624	1	0	2074385248
161506256	2	0	646025024
1477566415	0	0	1477566415
963440883	1	0	1926881766
148801622	1	0	297603244
754957213	0	0	754957213
357681783	1	0	715363566
24649715	4	0	394395440
683619554	1	0	1367239108
620757211	1	0	1241514422
36143577	1	0	72287154
1576698705	0	0	1576698705
815515581	1	0	1631031162
198453719	0	0	198453719
747635493	0	0	747635493
275971484	0	0	275971484
41991797	0	0	41991797
852667151	1	0	1705334302
236480088	0	0	236480088
1005217123	1	0	2010434246
422485154	2	0	1689940616
289696823	1	0	579393646
540143929	0	0	540143929
856651592	1	0	1713303184
1943277966	0	0	1943277966
17589408	6	0	1125722112
2067838545	0	0	2067838545
747690298	0	0	747690298
380101606	1	0	760203212
620024318	0	0	620024318
247320251	0	0	247320251
229052544	3	0	1832420352
1202768808	0	0	1202768808
980506639	1	0	1961013278
1010548162	0	0	1010548162
1165434063	0	0	1165434063
119311839	2	0	477247356
641470558	1	0	1282941116
988906732	1	0	1977813464
1163804938	0	0	1163804938
525220235	0	0	525220235
503492213	1	0	1006984426
1636400266	0	0	1636400266
944429575	1	0	1888859150
162173054	2	0	648692216
60204702	0	0	60204702
1217802176	0	0	1217802176
267587041	1	0	535174082
18895156	0	0	18895156
206347960	3	0	1650783680
1694259584	0	0	1694259584
1938184828	0	0	1938184828
628069895	0	0	628069895
844673606	1	0	1689347212
1875395119	0	0	1875395119
723796954	0	0	723796954
1539417610	0	0	1539417610
620490282	0	0	620490282
808507344	1	0	1617014688
1089418224	0	0	1089418224
699600886	1	0	1399201772
374223580	2	0	1496894320
728410136	0	0	728410136
78949508	2	0	315798032
53862656	3	0	430901248
2070593175	0	0	2070593175
178724844	0	0	178724844
779278337	0	0	779278337
1168469361	0	0	1168469361
1847121833	0	0	1847121833
202279368	3	0	1618234944
670302495	1	0	1340604990
789822246	0	0	789822246
352509572	0	0	352509572
880477716	0	0	880477716
752152441	0	0	752152441
53950233	3	0	431601864
619902703	1	0	1239805406
738210218	0	0	738210218
637015148	1	0	1274030296
94818014	0	0	94818014
653437378	1	0	1306874756
1748316551	0	0	1748316551
65431995	3	0	523455960
1226906801	0	0	1226906801
1062040037	0	0	1062040037
722452503	0	0	722452503
185317098	1	0	370634196
527176348	2	0	2108705392
262525622	3	0	2100204976
194488347	2	0	777953388
135601427	0	0	135601427
545785412	0	0	545785412
859790150	0	0	859790150
462322188	0	0	462322188
635259829	1	0	1270519658
861085977	1	0	1722171954
183543156	2	0	734172624
268388695	3	0	2147109560
348923135	2	0	1395692540
45817551	0	0	45817551
1206182919	0	0	1206182919
209785948	2	0	839143792
2078118793	0	0	2078118793
677245468	0	0	677245468
83555627	2	0	334222508
461045918	1	0	922091836
603072576	1	0	1206145152
134050377	4	0	2144806032
1246278444	0	0	1246278444
332498248	2	0	1329992992
1197252976	0	0	1197252976
323685835	0	0	323685835
614244240	1	0	1228488480
132078661	3	0	1056629288
591510023	0	0	591510023
1015933719	1	0	2031867438
1650025529	0	0	1650025529
30894171	2	0	123576684
1605639018	0	0	1605639018
877206969	0	0	877206969
893145535	0	0	893145535
639883526	1	0	1279767052
2079855441	0	0	2079855441
2111805096	0	0	2111805096
664945775	1	0	1329891550
453983213	2	0	1815932852
687732294	1	0	1375464588
71248805	0	0	71248805
762504052	0	0	762504052
682847837	1	0	1365695674
550619027	0	0	550619027
1436736251	0	0	1436736251
927929320	1	0	1855858640
1278732610	0	0	1278732610
167101032	0	0	167101032
547104255	0	0	547104255
18572841	4	0	297165456
6234750	5	0	199512000
742314238	0	0	742314238
376990019	1	0	753980038
915376866	0	0	915376866
182848979	2	0	731395916
883960855	1	0	1767921710
1903302956	0	0	1903302956
85533941	4	0	1368543056
1079197026	0	0	1079197026
295274280	1	0	590548560
175030944	2	0	700123776
775476081	1	0	1550952162
1369510938	0	0	1369510938
526410404	0	0	526410404
1773129834	0	0	1773129834
270938736	1	0	541877472
156097142	1	0	312194284
830829339	1	0	1661658678
992627934	1	0	1985255868
1443622685	0	0	1443622685
313404210	2	0	1253616840
912565363	0	0	912565363
124974086	0	0	124974086
5722909	4	0	91566544
1846246439	0	0	1846246439
871754578	0	0	871754578
637376064	1	0	1274752128
19943935	1	0	39887870
363909336	1	0	727818672
483304333	1	0	966608666
28907903	3	0	231263224
1704162192	0	0	1704162192
1243948386	0	0	1243948386
415715002	2	0	1662860008
397352776	2	0	1589411104
30050214	4	0	480803424
334216427	0	0	334216427
1369866224	0	0	1369866224
327864844	0	0	327864844
168549114	3	0	1348392912
1061097444	1	0	2122194888
499216874	0	0	499216874
22911717	3	0	183293736
970215890	1	0	1940431780
123439048	2	0	493756192
443690495	2	0	1774761980
764186001	1	0	1528372002
1811394953	0	0	1811394953
895122439	0	0	895122439
887112200	0	0	887112200
351112712	1	0	702225424
1735350521	0	0	1735350521
649341541	0	0	649341541
480264005	0	0	480264005
354752951	1	0	709505902
461770653	2	0	1847082612
1854911566	0	0	1854911566
624179710	0	0	624179710
1845454518	0	0	1845454518
1138972753	0	0	1138972753
585708855	0	0	585708855
756788194	1	0	1513576388
504786971	2	0	2019147884
905778909	1	0	1811557818
420958076	2	0	1683832304
392911821	2	0	1571647284
837795855	1	0	1675591710
700383231	1	0	1400766462
1024730189	0	0	1024730189
973792258	1	0	1947584516
627026705	0	0	627026705
1288954151	0	0	1288954151
250595661	1	0	501191322
124798015	4	0	1996768240
189346373	1	0	378692746
14856613	7	0	1901646464
575745817	0	0	575745817
911235797	1	0	1822471594
1448741980	0	0	1448741980
1851083903	0	0	1851083903
109971454	1	0	219942908
158482431	3	0	1267859448
724386622	0	0	724386622
101464021	3	0	811712168
97813313	0	0	97813313
1878391135	0	0	1878391135
2110504958	0	0	2110504958
218207280	1	0	436414560
56254930	5	0	1800157760
351409245	2	0	1405636980
1750246871	0	0	1750246871
144644843	1	0	289289686
743705876	1	0	1487411752
354916885	0	0	354916885
5017078	2	0	20068312
1811342767	0	0	1811342767
995517649	0	0	995517649
487820624	0	0	487820624
633374113	0	0	633374113
140096430	2	0	560385720
257806308	2	0	1031225232
781892756	0	0	781892756
1537795019	0	0	1537795019
219186284	3	0	1753490272
280107743	1	0	560215486
227861381	1	0	455722762
698337407	0	0	698337407
514566459	2	0	2058265836
252505203	2	0	1010020812
155208504	0	0	155208504
220650902	0	0	220650902
690696383	0	0	690696383
428955580	1	0	857911160
19215033	6	0	1229762112
747171720	1	0	1494343440
271083058	0	0	271083058
446492373	1	0	892984746
227780734	2	0	911122936
13309410	6	0	851802240
30992089	4	0	495873424
2143698933	0	0	2143698933
656484993	0	0	656484993
301258369	1	0	602516738
533170193	0	0	533170193
488932001	2	0	1955728004
171104362	3	0	1368834896
538864108	1	0	1077728216
566452678	1	0	1132905356
149340752	3	0	1194726016
397421343	0	0	397421343
562135514	1	0	1124271028
909433044	0	0	909433044
523304984	1	0	1046609968
409091091	0	0	409091091
415270508	1	0	830541016
1268064271	0	0	1268064271
58250637	0	0	58250637
1918443357	0	0	1918443357
708110842	0	0	708110842
534995041	2	0	2139980164
469526636	1	0	939053272
99240228	1	0	198480456
1071974814	1	0	2143949628
488496001	0	0	488496001
1300403932	0	0	1300403932
2865461	9	0	1467116032
2047495869	0	0	2047495869
2006805013	0	0	2006805013
860196619	1	0	1720393238
246209990	1	0	492419980
1306651073	0	0	1306651073
643503062	0	0	643503062
1839462575	0	0	1839462575
212118570	1	0	424237140
124445169	2	0	497780676
219799547	3	0	1758396376
277822308	2	0	1111289232
554955491	0	0	554955491
490998719	2	0	1963994876
498917438	0	0	498917438
1332668077	0	0	1332668077
1824761046	0	0	1824761046
135099537	2	0	540398148
262014322	3	0	2096114576
330907555	0	0	330907555
743283694	0	0	743283694
1073337263	0	0	1073337263
285337971	0	0	285337971
458506837	0	0	458506837
387658541	1	0	775317082
845011508	0	0	845011508
544610677	0	0	544610677
433375659	2	0	1733502636
22173810	2	0	88695240
410840473	2	0	1643361892
195411002	3	0	1563288016
1201718261	0	0	1201718261
1636667049	0	0	1636667049
1049655759	0	0	1049655759
933063809	0	0	933063809
2084127453	0	0	2084127453
783810699	0	0	783810699
959214448	0	0	959214448
552762247	1	0	1105524494
493733182	1	0	987466364
321019097	1	0	642038194
2081266056	0	0	2081266056
137667700	0	0	137667700
2026601255	0	0	2026601255
302337337	2	0	1209349348
505971317	2	0	2023885268
1681865722	0	0	1681865722
771078623	1	0	1542157246
423739447	1	0	847478894
1765633351	0	0	1765633351
937975244	0	0	937975244
1101924871	0	0	1101924871
1207463320	0	0	1207463320
24162208	5	0	773190656
1343179790	0	0	1343179790
549688899	1	0	1099377798
117641514	1	0	235283028
1215403091	0	0	1215403091
930322333	1	0	1860644666
1205081710	0	0	1205081710
320720893	1	0	641441786
811100800	0	0	811100800
1916270712	0	0	1916270712
201538044	2	0	806152176
125137136	1	0	250274272
493346608	2	0	1973386432
696227758	0	0	696227758
1553745208	0	0	1553745208
1562081433	0	0	1562081433
523130233	0	0	523130233
975185293	0	0	975185293
693959380	0	0	693959380
53166177	5	0	1701317664
3050557	1	0	6101114
363499412	0	0	363499412
396190578	0	0	396190578
114128807	3	0	913030456
1182928255	0	0	1182928255
63668538	0	0	63668538
110866887	4	0	1773870192
808103371	0	0	808103371
265313267	2	0	1061253068
100635735	1	0	201271470
524906228	2	0	2099624912
1094880587	0	0	1094880587
1714708608	0	0	1714708608
220967957	3	0	1767743656
1867526825	0	0	1867526825
1386890532	0	0	1386890532
87709693	3	0	701677544
1107829651	0	0	1107829651
173690191	1	0	347380382
894885476	1	0	1789770952
2030154519	0	0	2030154519
1677952942	0	0	1677952942
142752009	2	0	571008036
1609789354	0	0	1609789354
47347818	4	0	757565088
798227962	1	0	1596455924
174618903	0	0	174618903
210037378	0	0	210037378
509627541	2	0	2038510164
1056794277	1	0	2113588554
40393051	1	0	80786102
553718551	1	0	1107437102
46499953	4	0	743999248
803822081	0	0	803822081
50913327	1	0	101826654
1689790726	0	0	1689790726
60327169	1	0	120654338
1259288566	0	0	1259288566
367067923	0	0	367067923
416620331	2	0	1666481324
2022527329	0	0	2022527329
1655272198	0	0	1655272198
279900173	2	0	1119600692
782195978	0	0	782195978
1834507982	0	0	1834507982
262901644	3	0	2103213152
1021243054	0	0	1021243054
1560476935	0	0	1560476935
7261425	7	0	929462400
217364333	0	0	217364333
338467773	0	0	338467773
58600034	5	0	1875201088
498221442	0	0	498221442
1494617459	0	0	1494617459
973501048	0	0	973501048
15691848	0	0	15691848
184474777	3	0	1475798216
896099833	0	0	896099833
452059562	0	0	452059562
142757043	2	0	571028172
12202493	7	0	1561919104
996022519	0	0	996022519
157656000	1	0	315312000
957089451	1	0	1914178902
1486377567	0	0	1486377567
54501597	2	0	218006388
824455977	0	0	824455977
161684092	3	0	1293472736
6304350	2	0	25217400
1417288782	0	0	1417288782
1055680417	1	0	2111360834
183011563	3	0	1464092504
794019065	1	0	1588038130
1041510143	1	0	2083020286
458565187	0	0	458565187
678401974	1	0	1356803948
387941822	2	0	1551767288
383486653	0	0	383486653
584828649	1	0	1169657298
1846141164	0	0	1846141164
127562271	0	0	127562271
869014022	1	0	1738028044
246909145	1	0	493818290
22026170	3	0	176209360
710253547	1	0	1420507094
254526167	3	0	2036209336
870736626	0	0	870736626
1177235619	0	0	1177235619
151599832	2	0	606399328
148232150	1	0	296464300
104590238	1	0	209180476
7889237	0	0	7889237
131088787	4	0	2097420592
770432415	0	0	770432415
99705587	3	0	797644696
493207271	2	0	1972829084
534717610	0	0	534717610
340089699	2	0	1360358796
1049985512	0	0	1049985512
379432719	2	0	1517730876
1547637290	0	0	1547637290
298055002	2	0	1192220008
602895787	0	0	602895787
327966705	1	0	655933410
1658977218	0	0	1658977218
1803890701	0	0	1803890701
1339908771	0	0	1339908771
1506421227	0	0	1506421227
598720130	1	0	1197440260
38229439	3	0	305835512
1861671564	0	0	1861671564
134785759	0	0	134785759
218333883	3	0	1746671064
4994897	6	0	319673408
1046115735	1	0	2092231470
581958964	1	0	1163917928
1974419907	0	0	1974419907
438622286	0	0	438622286
464740919	1	0	929481838
15760834	6	0	1008693376
304722765	2	0	1218891060
202262495	3	0	1618099960
814151612	0	0	814151612
1910111807	0	0	1910111807
344987728	0	0	344987728
74187770	2	0	296751080
58238567	3	0	465908536
1024551178	0	0	1024551178
785424736	0	0	785424736
769670755	0	0	769670755
1254053783	0	0	1254053783
1689349484	0	0	1689349484
318872822	2	0	1275491288
226294360	1	0	452588720
563861566	1	0	1127723132
374443187	2	0	1497772748
487431945	1	0	974863890
623679090	1	0	1247358180
42246190	5	0	1351878080
924622097	0	0	924622097
207054194	2	0	828216776
1650395606	0	0	1650395606
654378849	1	0	1308757698
1637572244	0	0	1637572244
247726502	1	0	495453004
48511508	4	0	776184128
134927114	0	0	134927114
1421312734	0	0	1421312734
1504631969	0	0	1504631969
341097673	0	0	341097673
182461730	0	0	182461730
52417712	4	0	838683392
106421999	4	0	1702751984
30609798	3	0	244878384
94571091	3	0	756568728
868089677	1	0	1736179354
813142705	1	0	1626285410
755453914	1	0	1510907828
49157398	0	0	49157398
1762171119	0	0	1762171119
191334748	3	0	1530677984
261655621	0	0	261655621
582121159	1	0	1164242318
1703298962	0	0	1703298962
1489577218	0	0	1489577218
993634878	0	0	993634878
529102605	1	0	1058205210
28276078	0	0	28276078
461870455	0	0	461870455
750486756	0	0	750486756
292388270	0	0	292388270
948383497	1	0	1896766994
42713146	1	0	85426292
495975892	0	0	495975892
562279826	0	0	562279826
336011871	1	0	672023742
1453001934	0	0	1453001934
1503031150	0	0	1503031150
351598856	1	0	703197712
326647259	0	0	326647259
191774709	0	0	191774709
82507250	3	0	660058000
855359982	1	0	1710719964
149639728	1	0	299279456
802969194	0	0	802969194
459545167	2	0	1838180668
210074747	2	0	840298988
297541804	1	0	595083608
932370245	1	0	1864740490
142982894	2	0	571931576
15868895	1	0	31737790
255084358	3	0	2040674864
342891952	1	0	685783904
113025485	1	0	226050970
1082817226	0	0	1082817226
1997983183	0	0	1997983183
1565494062	0	0	1565494062
1526980718	0	0	1526980718
82242370	2	0	328969480
846946761	0	0	846946761
151147400	3	0	1209179200
261834561	3	0	2094676488
89175094	1	0	178350188
1198401683	0	0	1198401683
328501578	2	0	1314006312
285677172	0	0	285677172
943820691	0	0	943820691
1463622338	0	0	1463622338
552637130	0	0	552637130
2016457708	0	0	2016457708
1169430934	0	0	1169430934
1800381	6	0	115224384
47222446	3	0	377779568
185625347	3	0	1485002776
385719798	1	0	771439596
1806273503	0	0	1806273503
1085635758	0	0	1085635758
1313215144	0	0	1313215144
662674388	0	0	662674388
21284006	3	0	170272048
229622368	0	0	229622368
403442451	0	0	403442451
1648832476	0	0	1648832476
811258099	0	0	811258099
2086444382	0	0	2086444382
67913276	0	0	67913276
827878804	0	0	827878804
20563541	3	0	164508328
363803551	2	0	1455214204
1438370562	0	0	1438370562
1720488112	0	0	1720488112
133555261	3	0	1068442088
458393923	2	0	1833575692
262196970	0	0	262196970
1350141878	0	0	1350141878
1150417789	0	0	1150417789
280569125	0	0	280569125
1004665341	1	0	2009330682
964540597	1	0	1929081194
235681011	2	0	942724044
1276795	9	0	653719040
1557914643	0	0	1557914643
109795436	0	0	109795436
49032727	0	0	49032727
8774623	7	0	1123151744
1437433959	0	0	1437433959
82958241	1	0	165916482
810840462	0	0	810840462
2053201972	0	0	2053201972
12471951	6	0	798204864
159956249	2	0	639824996
493366914	2	0	1973467656
549423324	0	0	549423324
148016088	2	0	592064352
114044531	2	0	456178124
866462989	0	0	866462989
2025091373	0	0	2025091373
331607631	0	0	331607631
255506484	3	0	2044051872
761643488	1	0	1523286976
257668226	2	0	1030672904
